,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CNRM-CM6-1,CanESM5,E3SM-2-0,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,HadGEM3-GC31-LL,IPSL-CM6A-LR,MIROC6,MRI-ESM2-0,NorESM2-LM
1967-02-28,-1.2145466873297248,-2.138387748802472,-2.0094474196508174,-1.1266340633933527,-1.6851635333410842,1.2151479205596447,-0.7628678932994636,-0.005448186050237164,1.3486249362272478,-0.6703450915169786,-0.16041271070152416,-0.7166251990889321,0.3290651515507491,-1.0667764824277377,1.3661245094123258
1967-03-31,-0.9613284021447135,-2.082436837361935,-1.903215547640476,-0.8851135427397845,-1.8187510920182994,0.9599482842707197,-0.57558034175696,0.1340025508091497,1.158736969921582,-0.6588128454890776,-0.34411271776302005,-0.7651603914860741,0.10417944741985241,-1.2616633382257547,0.776034775549301
1967-04-30,-0.6110636188568519,-1.9871402057941527,-1.723981193523239,-0.6805906169712658,-1.9239830075698388,0.8124188616664672,-0.3875186462009071,0.24455821410094386,0.7366264615585436,-0.6518567671166507,-0.6695269957150254,-0.6672677919190798,-0.044632883600176684,-1.4775476921908062,0.14483532306080468
1967-05-31,-0.30055212788862046,-1.7342491127588275,-1.4160691000993741,-0.4955857502944882,-1.8475742475704247,0.790389604905926,-0.2614715029479237,0.18613400386240014,0.14015596965987512,-0.581960552489103,-1.1109885332469365,-0.45489988984848284,-0.3028205453801832,-1.6741289856030812,-0.49255598793871436
1967-06-30,-0.07277202020631127,-1.443673158007457,-1.211649367469829,-0.35922433456152575,-1.6467116297557491,0.7829426623972161,-0.14031953848093326,-0.11326719915422861,-0.3906043461096038,-0.5019488567347195,-1.30091459103478,-0.3191670100160808,-0.4691471992728221,-1.626868443305871,-0.9668399990577452
1967-07-31,-0.11483835168849575,-1.209368357797803,-1.1963129956006044,-0.37561063467396416,-1.4683795131476851,0.6154108264243842,-0.12001631591783989,-0.33579590895280564,-0.7662981076354676,-0.38808631508769825,-1.4321811086116891,-0.15433964354242288,-0.3732382786330776,-1.643491897436623,-1.3802061147162017
1967-08-31,-0.08320938314930648,-1.0518924600448267,-1.3071841375489666,-0.5628098611280372,-1.0749114423694048,0.39410394317114855,-0.17108615948722775,-0.4893555679090229,-0.9638282904926224,-0.23341012920633428,-1.4682225265213198,0.02958099380597297,-0.43782546696710933,-1.5771939933050123,-1.5315946018173365
1967-09-30,-0.1747473907477611,-0.8925373481623291,-1.4115767206617778,-0.7418205889318675,-0.9402517382357747,0.16930034063729138,-0.2548637911369671,-0.7450380813065683,-0.9548612243872182,0.006388491873556493,-1.392590403807564,0.125510398404358,-0.3285961236200193,-1.4591072239638134,-1.5878500073894077
1967-10-31,-0.2789807825303703,-0.7473133428622206,-1.5271073131142612,-0.9747943204218356,-0.880181118905131,-0.021015808658671666,-0.3284322459771064,-0.8601677966582463,-0.8411954023454663,0.1570280677611447,-1.356294762205836,0.15138105781041258,-0.10652786333894648,-1.3241865429655144,-1.630368208405999
1967-11-30,-0.48301822227403945,-0.6614534305005862,-1.4881217745006294,-1.1836232408611735,-0.848907945178122,-0.03592782309840287,-0.4363666711852945,-0.968170389686819,-0.7871283182774017,0.2774635759781494,-1.301063857957014,0.13991333669286296,-0.10124994807497562,-1.154766391931944,-1.6663055967229254
1967-12-31,-0.5993086855653649,-0.5136133256635403,-1.2706250913392925,-1.2412609013912552,-0.839606131242071,0.07679225852240293,-0.530342897234354,-1.0910512248057653,-0.8037585479772027,0.38468672720581554,-1.1613913417009516,0.16622893313544038,-0.09830471335545356,-0.884422577896821,-1.9300996530504404
1968-01-31,-0.8160693684690692,-0.3567971852838234,-1.0586225173098602,-1.1115291825458102,-0.6605742565156913,0.1489142870581252,-0.567914469476007,-1.096780216535708,-0.7315513074934211,0.4323549084362918,-1.1136905070164393,0.30805144013001007,-0.06662318460651782,-0.5812985494528405,-2.0217951764738227
1968-02-29,-1.1149123693960754,-0.22662356935159333,-0.8057975141017693,-0.9379879793967147,-0.2621480217992874,0.21031034106709368,-0.5145265622202873,-0.6635154507886887,-0.7675389651300413,0.4652451443260536,-0.9379851187378409,0.380023317642881,-0.055651102441949804,-0.24886201551419057,-2.1541913774980013
1968-03-31,-1.1598408440845127,-0.22719447856378194,-0.5103510719330101,-0.6435960463591228,0.1483779001360507,0.03443575293916865,-0.3332856371053809,-0.4545588572048421,-0.7435330823422579,0.463798333524089,-0.7531601215924498,0.4015446278118772,-0.13475808604956413,0.12847078904233283,-2.1316526991855844
1968-04-30,-1.1418539761554531,-0.2238563513961764,-0.2829374611137189,-0.2753363801289709,0.5826599688620147,-0.24447598794249806,-0.10087550216113615,-0.07364159421891908,-0.6400746117234618,0.4702238377882162,-0.5595749020356088,0.44590753427317315,-0.04521238641096157,0.4405959698559079,-2.057059167900826
1968-05-31,-1.0580832686011281,-0.32188270084830534,-0.09024390480780428,0.16039043146891685,1.0345452535242805,-0.5458242125370844,0.18844398615770827,0.40460561354672586,-0.6223215695023356,0.45335335471640054,-0.23901546475665147,0.36995399405078916,-0.11821259973640404,0.650540528346383,-1.6678309152206097
1968-06-30,-0.7988801911414306,-0.46023033583268813,0.10420884339919446,0.554472565725835,1.2256440365760684,-0.7800022652224246,0.5439763945502647,0.8890864927495152,-0.7393012418314694,0.3765339864423105,0.11029252144999585,0.15985014321582056,-0.1926536216679569,0.700348566597252,-1.4461115360185481
1968-07-31,-0.33856170053828755,-0.6346619046889986,0.19301148088361975,0.941058611144847,1.276180748454934,-0.9989539293353301,0.7057831302019977,0.8727852614942235,-0.7271588916125822,0.2507055231743269,0.22625926315175032,0.019765118826962056,-0.20060003516511335,0.6156750963901567,-1.2377623200953607
1968-08-31,-0.09314734987756476,-0.6646529898490477,0.1983565983838292,1.2879728193770685,1.1598534149730675,-1.1137144127928178,0.7530613235842211,0.9756171180381908,-0.7354697299111441,0.10039878249736532,0.4265861748708652,-0.12562102535490374,-0.31125526190335384,0.4719250246980211,-1.044973463009063
1968-09-30,0.16870037527493195,-0.7308853917615334,0.1496927421965643,1.571296751636885,1.0249086200813062,-1.0932310797578317,0.7365621793202192,0.9780169010943325,-0.7401512396567356,-0.034666679266626095,0.6079238449495934,-0.21039122618911144,-0.43855456071376486,0.35695119478690995,-0.8796834844521657
1968-10-31,0.3877479159036015,-0.9522712570875755,0.08426024908883464,1.7589719509044361,0.9542513113532463,-1.090100170094984,0.6481803851671829,0.8033847223886378,-0.6998957550146065,-0.13606477741042414,0.6184795562497785,-0.22500041807662663,-0.49987996016084973,0.2338755004760918,-0.8189944262847633
1968-11-30,0.5520691865617625,-1.2794304042290672,0.08577071504695272,1.8696927001706194,0.9637018179512339,-0.9851870945982889,0.44276283153987156,0.5486565889204227,-0.5346124313988071,-0.13646160138031463,0.470522165746886,-0.07437336065167087,-0.47304937393444574,0.1541860710631463,-0.8282955743761137
1968-12-31,0.693742087336977,-1.6911562717404724,0.186305217123712,1.7969674650171197,1.0801336069458574,-0.6194666610313446,0.33941099699864063,0.3468321983592369,-0.29221030837096096,-0.10908318384393693,0.5298568939857645,0.10834074380534754,-0.6241517438102893,0.14216611487348543,-0.7239001175069525
1969-01-31,0.8357346332038734,-1.9731903075466248,0.23854859321391206,1.6434863678885931,1.1442939870644009,-0.1444923573552693,0.29857963537501236,0.1495181327585128,0.0302368223756103,-0.0014397112087721098,0.4820835680339469,0.26497355417288454,-0.6458702215620173,-0.09773136904939815,-0.48184993851772506
1969-02-28,0.9274925580185432,-2.136774964896598,0.3215025528172381,1.4444493185672524,1.1038108374680664,0.1897745520103074,0.2757884341680768,0.0145880540628819,0.2686247601351108,0.08850071665331227,0.35225364927852515,0.3930747770733955,-0.7586461215758626,-0.3132064691277206,-0.11269281761704586
1969-03-31,0.8126160599416454,-2.175880186471288,0.39584864500027805,1.0895070708231922,0.8197890599894768,0.454222773324477,0.26952532975515453,0.016002467417634735,0.5506874487405566,0.18158674934936472,0.23681860223438897,0.5795802653708649,-0.7912094017454879,-0.5839936188864024,0.2850551752628365
1969-04-30,0.48046398769474247,-2.0877606311630084,0.3469868370621259,0.6217211812519885,0.44854264683828116,0.7367566605153619,0.31037715098704616,0.16615465539434385,0.7592282347412483,0.3426064128457113,0.14799614588335813,0.6328105157959272,-0.8385279073569303,-0.9717188622749003,0.59346933878403
1969-05-31,0.07286101119202952,-1.8312085621820686,0.1955784378061151,0.16454976598633506,0.12934389098561888,0.8219304056325568,0.3215937462617642,0.5156545925173281,0.9001246153005337,0.6150529003494986,-0.040228153115946894,0.6031999487838733,-0.8976035072881798,-1.3969290365727283,0.8311873350637049
1969-06-30,-0.31074170196658696,-1.7124222751306388,0.10178347850612876,-0.3431609190712536,0.037937067599192166,0.8150059444663044,0.22424213834921092,0.8338748193753289,0.9131179745260031,0.7872878496917834,-0.09304472694108784,0.6014881001274203,-0.8920271002037685,-1.499553715611633,0.974412106845773
1969-07-31,-0.7860742476205373,-1.6643905367106788,-0.11544008574075156,-0.84743223139077,0.037632765506422285,0.8180823215207716,0.06251894975164043,1.1528918510504973,0.9353202198308316,0.9726956828342312,-0.19060183670674602,0.5525492350156911,-0.8783139382233239,-1.624693197952913,0.9521392452594063
1969-08-31,-1.0965789181003418,-1.54511959376894,-0.3854299265723142,-1.1963832380482986,0.4260381599324376,0.8161409616770825,-0.17043525647119326,1.594997631090575,0.9848196168376515,1.1409607182610029,-0.2222415991633288,0.38902742134313606,-0.8928878310737227,-1.5993873504876557,0.8318196152735658
1969-09-30,-1.193084620976862,-1.459948101225691,-0.5524791686738115,-1.3702749812824369,0.8456865904529816,0.6672106405791607,-0.41458687381745335,1.922246386625107,1.044205939620132,1.2572613418546286,-0.0396662002384015,0.29412189569611963,-0.8804773426516999,-1.566366507635711,0.7237357901535266
1969-10-31,-1.2003629116476675,-1.4231853939584667,-0.6598800874950298,-1.4479444369253835,1.1672733980673768,0.4986073125443636,-0.6554432914088788,2.130785406161723,1.1198375400242009,1.269945388319788,0.1697277618540369,0.219857501521664,-0.8474108599028931,-1.5051884134235738,0.4953383910684511
1969-11-30,-1.1360543868926891,-1.2666923575056224,-0.6729433451735923,-1.378502416053616,1.4090583266953005,0.23778934373795527,-0.8702226149918416,2.2713785625842875,1.0723007215401203,1.401082214236774,0.11467674180654942,0.19737444907350554,-0.8005152571189479,-1.4698843134532784,0.06590171093786253
1969-12-31,-0.8598651542092727,-1.051587226447332,-0.5717186664941227,-1.2474433503347193,1.648588162459923,-0.04576872276316739,-1.0174145262120515,2.479559361365921,0.9873190743431393,1.486995560116263,0.02152318149370385,0.261283636900354,-0.6402654336144242,-1.5197823957252503,-0.5342456843345672
1970-01-31,-0.5282942324912107,-0.8611203332191857,-0.4268956835086103,-1.047440832386775,1.5898262666867953,-0.26687368797996674,-0.9368957610934638,2.62144778521046,0.6409397191004188,1.5367786875998852,-0.10683604644446673,0.19846740091159243,-0.5831142044203327,-1.4982941424828118,-1.0932917609311394
1970-02-28,-0.37262195195904774,-0.4921765632755646,-0.34570091580636836,-0.8919296523352059,1.4829022001390308,-0.4218372315753487,-0.813150292076349,2.5709543303670497,0.3450146468201063,1.5025982582734008,-0.4240904999104161,0.11082574150095417,-0.625964341532625,-1.4287694101432329,-1.4406682376382476
1970-03-31,-0.23118609685579922,-0.022954883950160127,-0.20488399085988412,-0.6427859772372893,1.171034040025488,-0.4840820762351687,-0.63209496615712,2.3225433831454247,0.10252411871834279,1.4938527186784014,-1.0001567067162793,0.043481194705000656,-0.6833222621752225,-1.2198623418864158,-1.8425567351873546
1970-04-30,-0.10291776226478581,0.3262967439212994,-0.05091047961975681,-0.38103934883577345,0.6910818896443338,-0.36201259998564944,-0.364626119987276,2.0457909762502715,-0.04118623082161218,1.4350932872533184,-1.309641499647691,-0.002639137808432746,-0.6637840052924585,-0.9415446465338804,-2.048918144713649
1970-05-31,0.013682060217950254,0.6093725184862951,0.11930190111556806,-0.07482210400600987,0.2928817248862325,-0.24015683260681092,0.04374304188525587,1.6284148625087773,-0.17756787068496235,1.3019794344079527,-1.3949884664305878,-0.06237983623727798,-0.6563037368985973,-0.502513777129879,-1.9631139676311817
1970-06-30,0.17773989249015315,0.8814867317644504,0.3245365730413902,0.24276027963505573,-0.08926770834198547,-0.06614578380190096,0.41648000729817636,1.0753387389256437,-0.17591827125099463,1.1695445204164092,-1.5016675525627443,0.04427649796340523,-0.6069421232198252,-0.20027200468665962,-1.7585549550598518
1970-07-31,0.522617629599853,0.9857875401846632,0.4900432386871371,0.6591840662444127,-0.4725962316242825,0.07345224140628302,0.8335833207936085,0.639947062610623,-0.1474039433907378,0.9995556309297641,-1.4932298064993796,0.1474585556672076,-0.42496846141116723,0.12804911888330023,-1.6726423090628053
1970-08-31,0.8668609640658171,1.0505034273446725,0.6197881382109115,1.0423299569831588,-0.485796890565596,0.03953192831020787,1.2725739078582403,0.47047546882824676,-0.1690191486128364,0.835062226063051,-1.2355686809046447,0.15882076918575844,-0.24371430302481853,0.337246703870649,-1.3717906567004976
1970-09-30,1.1229106009574237,1.2153846586474255,0.7123814379594532,1.4160675192498156,-0.297775998110254,0.05047795029570939,1.6853734364960116,0.4470817817745257,-0.18248576962759844,0.6661829415355797,-0.9847377919611809,0.08405312969378406,-0.15483285278944986,0.4781762635768335,-1.1408824630512653
1970-10-31,1.2655131117699145,1.3961407154669485,0.7844419837773641,1.7066944006257458,-0.12768611052647352,0.03664332333506538,1.9607290274348075,0.42817215716257245,-0.19524710827968983,0.5545748988398151,-0.8724278903050255,-0.03587517048001835,-0.08477440485675122,0.5862998176066259,-0.9604013582252878
1970-11-30,1.2690040259158042,1.527289375668822,0.8363361001691597,1.9010814007111312,0.07816079932986117,-0.058596697103584804,2.002628507284405,0.42563983920803106,-0.1862333404605097,0.38229384209207,-0.7248891195264282,-0.22076876323853709,0.2026767770184052,0.7111726100755749,-0.8038210317723701
1970-12-31,1.266974952805646,1.5704891469759366,0.9713949803158896,1.9579623021866517,0.5092210353617218,-0.19260350668372642,1.8848007495118921,0.134679934949942,-0.29687325514457,0.21498940169826428,-0.5875552194797682,-0.4481453210054552,0.30894342388615287,0.8513751480138957,-0.6093193153952446
1971-01-31,1.0064830090789494,1.513266654404907,1.0152618119130856,2.0027535954086004,0.6364052515457191,-0.4710266648713885,1.7124857892715268,-0.335162388137144,-0.3008153210887104,0.020176776340130854,-0.31222023508119634,-0.6909811981653492,0.4169866075846111,1.0632900620184806,-0.4811348360044081
1971-02-28,0.5340712571067895,1.4120931684779643,0.9380754595740345,1.9599431227515043,0.8127198035044387,-1.0517027004257031,1.5533268000879212,-0.8985996005953292,-0.1610419437764244,-0.2567452548524135,-0.024027833280294012,-1.079386389983024,0.47584110197542184,1.252061936373761,-0.30558157988016627
1971-03-31,0.286100701153485,1.140901353959856,0.8346381263855238,1.805563574042656,0.9130600061163783,-1.4070507350784782,1.3960738658020293,-1.4247109457348595,-0.018777808396092364,-0.5570656314438667,0.4205900090830999,-1.496796811919507,0.5708863782735295,1.494990606274924,-0.0016405721359579633
1971-04-30,-0.1553866100833594,0.7751688093034187,0.9014639481244168,1.5605334668423396,1.05144035219342,-1.7441487691022557,1.2914598753270359,-1.8646654720477298,0.13958068888260833,-0.7902219683095066,0.766744485681604,-1.7600912707799206,0.5496381602711071,1.7292334585491806,0.3509909261526377
1971-05-31,-0.6529491522280856,0.33669775367743976,1.0215706451567161,1.3338047166806912,0.7543359957465453,-1.9085383477489402,1.2020401909350138,-2.003345313162452,0.3776317689103366,-0.9382261970275152,1.1010126932571023,-1.9305647771229064,0.6964156125158275,2.0022449655772276,0.6933288340122388
1971-06-30,-0.8558473064844297,-0.04279901826377594,1.2035008594215728,1.040199969449587,0.4314037714269178,-1.752918789583961,1.1394269728292041,-1.9026008016042624,0.37793739680342125,-1.0619857207249097,1.3087787625518237,-1.9677289576753643,0.774903301293361,2.1969916547021398,1.1118247024383756
1971-07-31,-0.8694530059578558,-0.4480258066267459,1.493451675586773,0.6982313156088408,-0.08686690548609541,-1.3571899459377357,1.1061205189461127,-1.7889645448696936,0.13074340073184246,-1.0100332012099686,1.3339760390326403,-1.7402237773329845,0.7433075670447212,2.4187515334896235,1.4823773106205589
1971-08-31,-1.1271766472391604,-0.698499363537189,1.830239696257878,0.3649140701968843,-0.5233418915846877,-1.0684083904515698,1.114755006112546,-1.5970607299240616,-0.19592826372073985,-0.8938994539264442,1.071080325812045,-1.4845337195328856,0.7894500335251807,2.4986993443070284,1.7216953146940754
1971-09-30,-1.147018847278123,-0.8021597074303198,2.040813756406865,0.10137969195868862,-0.9852642253572746,-0.7176704225736279,1.2197626896660578,-1.5495372124987221,-0.4964642653898674,-0.7169195550163475,0.8614183169766011,-1.2349924942264268,0.5456031920439253,2.641946225069818,1.864011431057043
1971-10-31,-1.176236325831829,-0.7194703826349657,2.1761134399287165,-0.10972194346603222,-1.205527729532857,-0.46688040887738036,1.3816532705684696,-1.4990670404759454,-0.9675458448796542,-0.5804334313938251,0.6209333559712337,-1.0000323758960974,0.22475567087079573,2.762634506038191,1.98200823242706
1971-11-30,-1.2074342354428664,-0.574602312789783,2.1685742495972313,-0.22787059161054937,-1.3047905610676742,-0.1378788439290936,1.418585529839015,-1.461407199821598,-1.2791363151688386,-0.5247108139692672,0.44129976640444263,-0.9004483876549827,-0.10962007616837648,2.8318103263245185,2.0826825116172776
1971-12-31,-1.2631983854869417,-0.34029125895573803,1.8328098200915521,-0.2859954021271763,-1.3335360164431442,0.2165282841802949,1.327558540131795,-1.5697154885677658,-1.4907111735975327,-0.622048618205784,0.16668729713977753,-0.8813486652482714,-0.2845068989075728,2.8196244300927953,2.1087615860843396
1972-01-31,-1.2209033392172115,-0.38514147680437155,1.3321974674643497,-0.1968691594475508,-1.6448265079403452,0.5449675737205492,1.2524641831324566,-1.6774596584123922,-1.527504868220062,-0.7166573278113594,-0.04227677278239251,-0.6868867877462874,-0.5516288953372243,2.8200212660241584,1.8384604905276816
1972-02-29,-1.1584506132590469,-0.5261333526354516,0.6992790185334142,-0.08226724010397263,-1.7299203064562416,0.8049699135974185,1.1657377221566576,-1.6562018111830288,-1.4357975001184797,-0.7920439554328164,-0.007519532489502185,-0.3340183547374101,-0.7605011439180079,2.6251713939305312,1.6927719170623574
1972-03-31,-0.9118798707223006,-0.5466496757076406,-0.023175434318464222,-0.028365147414558065,-1.681076695686457,1.126615471831445,0.9911284139644638,-1.457899396182856,-1.4224910664414014,-0.8171621572112292,-0.055253084446262146,0.024576848515744657,-0.7916998900513335,2.12983184343984,1.556491652379766
1972-04-30,-0.5784350663108007,-0.5847188801748741,-0.8490418537669842,-0.14871457186265702,-1.5468298155886826,1.2344932052134807,0.777224581324269,-1.2365505705281845,-1.4939227302942468,-0.8113475345782076,-0.1774989546440818,0.45933836513293486,-0.7133293157707532,1.5568698235959337,1.3501959815895803
1972-05-31,-0.15354488421032583,-0.6047594066579747,-1.4387992366462312,-0.3193780667509657,-1.304918046894506,1.284209700976175,0.43387833420400895,-0.7257184053184775,-1.5790894546532286,-0.7023401951997993,-0.0691910744906331,0.8401570968998324,-0.6359857455403811,1.0314430563291543,1.009210770893024
1972-06-30,0.22868343073779884,-0.3140781825626875,-1.8528243838484661,-0.5912940833611965,-0.9110357269110864,1.3825700203415137,-0.12703372093868748,-0.25654174625927406,-1.7834744112768184,-0.6155483666894825,0.07632537803925861,1.0612084475864392,-0.6458276121266933,0.6317268200477992,0.8382372534443545
1972-07-31,0.5409622560355742,0.020963126150762738,-2.0934066339179536,-0.9159216051768821,-0.6946074101794262,1.5784176941671566,-0.7621516720426263,0.11704827401109755,-2.1576131787032558,-0.5383422618843743,0.07251794212421611,0.9769975577245541,-0.5578134097559446,0.2629635112018555,0.5941396181005583
1972-08-31,0.8221186952430933,0.13509098416620005,-2.2512841115616755,-1.2095881258412724,-0.7125396311427492,1.565908062204733,-1.2527456459545872,0.2550419663333561,-2.2089583489764477,-0.42420123008199606,0.17067303653925536,0.8128473601929583,-0.702398808316697,0.04018120974050698,0.3362667958204193
1972-09-30,1.0097339797690812,0.19431306229864093,-2.175921336152336,-1.3758750902726091,-0.7890339582005712,1.5722615542520189,-1.6679741359481013,0.367714913882239,-2.214795293714716,-0.29133820076802236,0.3202644295627928,0.5959402785414794,-0.8134191920505669,-0.11964898731795216,0.11992259400084353
1972-10-31,1.150083823566952,0.11110676038265212,-1.9498949044609095,-1.466822315332138,-1.0460340510030635,1.5424230805859465,-1.8756665007698012,0.3050172666018511,-2.1421603866112653,-0.19131904267936942,0.38705820237480654,0.43155774493637655,-0.9200889223694041,-0.41187889957940854,0.08321606247144724
1972-11-30,1.233604289092315,-0.051091155758597864,-1.7483060335562175,-1.462382758034221,-1.1830619683312218,1.5388442686365584,-1.8425793195728635,0.14906351644151308,-1.9387334382690302,-0.04660262299926515,0.5102207226824097,0.27308184019616194,-1.0582666564788887,-0.8568933609500263,0.15126968515900854
1972-12-31,1.29370561973537,-0.15469156908464746,-1.6450650532302584,-1.2672924009457902,-1.3823816597694207,1.1705506349105108,-1.994740079435245,0.3069421374179185,-1.666051740206673,0.08270863597556694,0.5587539702634859,0.19612988279303217,-1.1341376764476025,-1.2574548695277532,0.14301633947818806
1973-01-31,1.2242842177083177,-0.22732872464433634,-1.3393217070541408,-1.0228016728702445,-1.328199364862754,0.7179576948265834,-2.2708204566589476,0.5822488834799857,-1.379509578888226,0.2044440371464615,0.7458650251248102,0.14630159213349578,-1.0950977537670017,-1.5601166195654435,0.1929096363157669
1973-02-28,1.1129404332746564,-0.31003369433830646,-0.9931685207893364,-0.7644111403631942,-1.1880418326888909,0.3989313250638558,-2.313679977914288,0.6831625256585627,-0.9806688225629606,0.3376743032342148,0.5731265417012296,0.16368032320035017,-1.0251936567354163,-1.7082672654522186,0.2964654634387419
1973-03-31,0.9342424427332005,-0.2967027965291127,-0.6199035290112525,-0.4802782889042107,-0.6706343902067786,-0.15968184883766065,-2.2204826712488743,1.0337838723297694,-0.5870076322340593,0.5813478303467063,0.35064641595857177,0.276250014144498,-0.9851633658216035,-1.7938536492045027,0.5340552691830053
1973-04-30,0.5601953583016062,-0.2735599620503062,-0.06670305020206795,-0.19186391296476452,-0.21751775928336348,-0.896741929757619,-2.1483158699357716,1.4658416127176244,-0.2756149701075449,0.9021928034421727,0.18319645337783666,0.36667915374401266,-0.8391144258066504,-1.7624372178442895,0.7960878326580233
1973-05-31,0.17985996538441698,-0.29559383130806527,0.6016613583455118,0.06036530602866966,0.3416053382466108,-1.4628857621056415,-1.7577084696864165,1.570855359314667,0.05298943566175325,1.287796674012642,0.06914213216213075,0.4511559149043193,-0.6282753437283479,-1.565661291254858,1.0571861756498988
1973-06-30,-0.12385053625827734,-0.3089961355000289,1.105712541029712,0.30921262503525315,0.7294796195862199,-1.9051108742529905,-1.2145369025270731,1.5210142654356094,0.3504100693270465,1.6935683497341016,-0.1684019207086754,0.5311025711564802,-0.4859404347347316,-1.379197005402395,1.272616914312778
1973-07-31,-0.304449290961126,-0.3296265872173553,1.547226897585917,0.5523865624569592,0.993435431704825,-2.461716658624389,-0.7325251545328112,1.5552505241530414,0.5278903238573086,2.072055884868417,-0.1558461456570192,0.5856936471549399,-0.25753297693907146,-1.28885093411932,1.5227405405265344
1973-08-31,-0.39151471104584834,-0.39535244555416316,1.8552099047596207,0.8108216656690385,1.0639658434652484,-2.8058442406392827,-0.39732888257189586,1.4744716580023922,0.5862513710530984,2.257243484838153,-0.04182738271320787,0.6142621858701525,-0.015287390300814704,-1.12137145431081,1.7002104460235405
1973-09-30,-0.31661000037701165,-0.39195699349630597,1.9753401133025619,1.0736782610142155,0.9922482087900876,-2.9490552702015034,-0.11735447656172333,1.367913503501975,0.6665099005071835,2.2666259393148773,0.022915188353689307,0.6954243455184594,0.13734698796591,-0.9839933034813787,1.862978978835475
1973-10-31,-0.15232978505172728,-0.3531493510531969,1.9370596228069508,1.2089242362081623,0.9218683330159287,-3.079781280153125,0.05684141241725973,1.2209252519733034,0.6773761696394728,2.137784446682778,0.00886926321088692,0.7767399007983097,0.19112772199639536,-0.9767004665644762,2.0927805704268803
1973-11-30,-0.034101923118850005,-0.2895142986421136,1.8026242589268227,1.2972900401046172,0.8619045444801818,-2.985964116607603,0.13325664444194366,1.0376527046173707,0.7506385229159682,1.9416460666261224,0.043167682060790635,0.8284810474317834,0.2989576972516817,-0.9528379568257809,2.2749526216316496
1973-12-31,-0.05199594986202664,-0.11476120010266651,1.4868973247566426,1.2834368417279944,0.8326536290654128,-2.7223751523389983,0.18229396002530301,0.5693278298604085,0.8482856571325995,1.7659267589867271,0.0873589351814055,0.7666421479375614,0.2816325146036209,-0.9302504116331385,2.3242929826555154
1974-01-31,-0.023991580711083354,0.031637965447600176,1.062240044911447,1.1031597585418047,0.6324351308656031,-2.3002230491509463,0.2944647142909366,0.2786767728221577,1.051006890688888,1.6413347593410614,-0.03530977046387239,0.5977644943929105,0.2224404007625818,-0.9252865748373843,2.3035843377733314
1974-02-28,0.09138244683290932,-0.1276369024261834,0.6082620152063859,0.8621222481814558,0.594965739247946,-1.9888421490538593,0.4585124788273188,-0.2892760171002279,1.1447418915302392,1.5602441197692687,-0.22234984611032962,0.2920852975513136,0.33571229630964233,-0.9888623015734422,2.283455289414504
1974-03-31,0.12204368252572224,-0.34483023373336874,0.17188121356295516,0.8042488320800363,0.4368956725018266,-1.6485154878137727,0.6920842368076676,-0.8556478033972508,1.3759529001829065,1.5399356580346935,-0.5599955745424483,-0.002885807747999034,0.6239952914067508,-1.0024044291753371,2.0737013958898087
1974-04-30,0.15523813000781225,-0.5964320487110368,-0.3051051046125681,0.8675975684090215,0.29897132369419716,-1.3353040607002336,0.9868341296631976,-1.3887145139876294,1.4876749796003759,1.5135905206451432,-0.7856656693887188,-0.29743215964651826,0.9069036319744379,-0.9939592578900938,1.693052718762169
1974-05-31,0.2762416256955236,-0.8751120573021041,-0.615649646775804,1.0687859016933956,0.17561268002279626,-1.0734955124025416,1.1817007220449771,-1.68048120281999,1.5393533574934606,1.276694847734554,-0.9483990990555329,-0.5077979492207302,1.3006070913574774,-1.0275655317508823,1.2242476660825836
1974-06-30,0.2629135384729772,-1.0616595022807762,-0.7647577101680563,1.4702233751933915,0.15915455915528606,-0.8986053095192794,1.2501103606929507,-2.1696648204242623,1.6687697649293975,1.0523268761527733,-1.11854185580166,-0.7543790121215168,1.8356641450404474,-1.09367366898223,0.7392708843202989
1974-07-31,0.136722386156881,-0.9906519478479692,-0.8901919576515188,1.9327985629759064,0.05331742171458592,-0.6616282581404124,1.2133682866109265,-2.3716247255819076,1.9229718543046117,0.7706982796660293,-1.3644853241287502,-0.8574450059565335,2.2436807977127002,-1.084865473440744,0.1573868055844215
1974-08-31,0.04512963811459089,-0.9382103619615625,-0.9741462120941801,2.2310544633626366,-0.07831147931034557,-0.34145286955124127,1.147895375634876,-2.513078413921062,2.208642250299243,0.29511884873664357,-1.447053793256905,-0.9608245189332129,2.6384893374772505,-1.1472110053781677,-0.30589034981883734
1974-09-30,-0.01162912624381566,-0.867869860797138,-0.9938484377857364,2.4369966142123425,-0.2465653307016276,-0.14849173933406937,1.084370442181879,-2.4966439408749896,2.5061645034343263,-0.27804211703957865,-1.7501505984820913,-1.0579785016004801,3.0076449977116657,-1.2078937305011404,-0.6520221731222907
1974-10-31,-0.22883848528538525,-0.8244824807582909,-1.033819481740074,2.575500160584375,-0.5217662604267357,-0.10790429698514523,1.003268939285603,-2.41281459235706,2.8188578947741534,-0.6606344201132902,-1.9875862198663716,-1.0803906870609665,3.047710723268147,-1.2429306897685684,-0.9081496319587481
