,ERA5,ERA5-Land,JRA55,CFSR,HARv2,TerraClimate
1993-06-01,-0.315188237115618,-0.0978951064961411,-0.2903392691291289,0.04908813893566547,-0.25363510284952606,0.34261884106952933
1993-07-01,-0.47890648704665867,-0.1924171128439553,-0.3456425841293115,-0.1880846274742293,-0.23977308560301738,0.4066860648635227
1993-08-01,-0.20403960063502036,-0.010241754695356575,-0.05503954439321196,-0.03708861051266483,0.04928364528846741,0.5550676247988546
1993-09-01,0.3317049227821588,0.5185492845002088,0.0733765052064401,0.16405797898895602,0.4862661799601206,0.4686549164588196
1993-10-01,0.00010585719213333035,0.1963438299537553,-0.36605379201220234,0.0067983164793287846,0.0613061986076938,0.048981075477932304
1993-11-01,-0.06928406054833966,0.07563808954438302,-0.14219180722103295,-0.2906805978244476,-0.01590716301583495,-0.10723570485889108
1993-12-01,-0.3641304802606611,-0.3188538040759838,-0.23927623257406982,-0.5684006492998163,-0.43805482180010413,-0.3455330366588178
1994-01-01,-0.29721930068512875,-0.1829936343797797,-0.03177020940650542,-0.5867626699328558,-0.25820186285909874,-0.24439259431154076
1994-02-01,-0.005895377232658558,0.18770666236657477,0.08594226432364346,-0.44813022413488185,-0.004734711611910551,-0.1981548866701446
1994-03-01,0.17878386667339125,0.40328511834664993,0.22467006957258517,-0.2988823224392775,0.2152333600919425,-0.13289212138388978
1994-04-01,0.19555302726116777,0.4898426485988096,0.2528299963895873,-0.11857172622384637,0.2473150438316701,-0.14019487573082273
1994-05-01,0.05696531567027085,0.30589535649848754,0.1965619748498454,-0.07748203647418359,0.07863206908187535,-0.17234856363303336
1994-06-01,-0.17798147798759398,0.04369357288502033,-0.14471074044971508,0.049726150035027075,-0.24229038225173055,-0.20504129179067607
1994-07-01,-0.36801766828656585,-0.16507895461849137,-0.21557950895652536,0.06575400405798103,-0.41824262950999846,-0.2183917721527727
1994-08-01,-0.5241993292848752,-0.33740915998185356,-0.2245581891693099,0.3672491517485277,-0.408183985730988,0.0212934743711274
1994-09-01,-0.8401995908268454,-0.7550513923472282,-0.7110178017721452,-0.05955048536465182,-0.8329995059283662,-0.2418311438736416
1994-10-01,-0.5863091647234812,-0.6193380652240064,-0.6000859217737364,-0.1759789556752843,-0.595611326349211,-0.3477808369119258
1994-11-01,-0.6951072959899973,-0.7693789498147772,-0.4496107034027976,-0.23886421558511509,-0.6560747936311454,-0.24317650598829102
1994-12-01,-0.3584987749486246,-0.35072350245471995,-0.22904168753780324,-0.12717301368990105,-0.2669972911533652,-0.15379987352819202
1995-01-01,-0.05188082425580516,0.09029716721113988,-0.03603977779197951,-0.039138705968087585,-0.022657121650436197,0.029511081450165663
