,ACCESS-CM2,ACCESS-ESM1-5,BCC-CSM2-MR,CESM2,CESM2-WACCM,CIESM,CNRM-CM6-1,CanESM5,CanESM5-1,E3SM-1-0,E3SM-2-0,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg,GFDL-CM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-2-G,HadGEM3-GC31-LL,IPSL-CM5A2-INCA,IPSL-CM6A-LR,KIOST-ESM,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorESM2-LM,NorESM2-MM,TaiESM1
1957-11-30,0.9154696446228365,0.4222798296297635,-1.3469933015996496,-1.4436740797672643,0.07572326453868658,-0.38588186113465067,2.7397009835364465,-0.06823113241257847,-0.13271556220465783,-0.3363077511108228,0.6531623928354909,1.4849919069780084,-0.4736771453896595,-0.36283542479745456,2.102456084049634,-0.06424391566092652,0.11984403209034233,-0.8813448857027063,-0.5953018110552778,1.0578152245407642,1.2537945090382514,0.7743857459522315,2.5478108650836293,0.6318503231009743,0.24259779427552305,-0.8884903977926681,-1.713637308490639,-1.6168635196459529,1.3115219426370353,0.7213324669954247,-0.06983506334690308,-1.6701997223445082
1957-12-31,0.754569550416805,0.21042724782895098,-1.5247297245793618,-1.5333191523902892,0.09556387183869805,-0.4287750239375069,2.8829680301357996,-0.39299938162270054,0.03836699612858838,-0.3608070080305799,0.7174782889864196,1.4635252996249786,-0.5635529046974505,-0.3521783547663773,2.1317502391180927,-0.13744747362612628,0.10894216359428965,-0.8685106454342943,-0.44177881293430415,1.3180782469500394,1.3409963369940021,0.9096651760368167,2.374735539703027,0.4869015792816793,0.0749806136671881,-0.9928314703520279,-1.7386894966901116,-1.5914834164888478,1.334619627217105,0.8076639200207565,-0.11363703524150985,-1.5394570948586106
1958-01-31,0.651551352283508,-0.019905656445891918,-1.595501776404452,-1.4191990520365725,0.09860698453572636,-0.4730522782605378,2.9371596472990555,-0.8194653478968779,0.21928726052886605,-0.2355160002462876,0.5569150669442878,1.2821232050839764,-0.7588407757932513,-0.476231817867204,2.002729587396146,-0.48269390258976713,0.2839865610224572,-0.8027251241238225,-0.34140683028021224,1.510989706331848,1.3358612332799629,1.0435898653268385,2.05157892775573,0.2553255920238349,-0.0976729894861198,-1.101272976651989,-1.7472498430481487,-1.5252860727273423,1.4202923956280835,0.9776446163464534,-0.11059969238303517,-1.3815590737860797
1958-02-28,0.45466158980109406,-0.19818004032929007,-1.5379150619059447,-1.314047345440167,0.022518670462129044,-0.43392866012005293,2.7086453033726334,-1.221349190545439,0.3792923915028226,-0.010123423676634668,0.3549731667762502,1.1469370603410203,-0.8707751775192183,-0.6177219677201984,1.8211449967439557,-0.9056350328715811,0.4377084571805396,-0.7574334149385246,-0.19025356265811252,1.5996177350681056,1.288669571821586,1.4454640906197205,1.4937475159405549,0.07019129475863775,-0.13554368721559407,-1.0072843135676075,-1.6929858483987523,-1.4400968439234358,1.5943390013671779,1.0480931477661115,-0.08389081531128992,-1.1474026962941872
1958-03-31,0.10680002877639407,-0.45930653319860537,-1.2851891937313393,-1.0958686274806408,-0.11342541849156827,-0.37781592271755515,2.522064140228324,-1.4345865103251358,0.461013024091522,0.2770228248630106,0.2801218936440499,0.9336953455316216,-1.1432746619601064,-0.860703798388109,1.4928575938282311,-1.2489478484467904,0.6428600741266162,-0.8036879438768875,-0.03439523731546933,1.4856437778457414,0.8589324391913016,1.734319254638265,0.756844396839886,-0.23675457733906044,-0.24213048188026923,-0.7899473235774328,-1.5003440442196225,-1.4389736795261425,1.7289488437826974,1.1275223341248994,0.024943598164522518,-0.8820557063556941
1958-04-30,-0.32024003640952703,-0.5966944005202888,-0.821478799116814,-0.8364153977972043,-0.29349131181410104,-0.3167141063640412,2.1156706400494123,-1.5242549728577444,0.5919252467964373,0.6302392161784435,0.28156820795057935,0.654023788293414,-1.3895798585978918,-1.0653878281336016,0.9644158167988385,-1.465691650849127,0.8758715349719116,-0.761617589537024,0.08083281764862225,1.2974330901159485,0.3361721017290748,1.781530786739588,-0.11678474333941698,-0.5545496747499129,-0.4118000784844015,-0.5810767821707046,-1.2635053704210015,-1.4996902789431714,1.7099064582352346,1.2166838613369595,0.1404771289048586,-0.6585203785048891
1958-05-31,-0.4874237998841959,-0.45794519997069116,-0.09989575943001631,-0.6314398016927473,-0.6119635302540429,-0.24683674226878352,1.4875841945073627,-1.353304294198271,0.6649270332585473,0.9003084317951093,0.18593994067135156,0.5494548738841496,-1.4891725005553456,-1.1542664115949817,0.1951219403771488,-1.5614809016830775,1.0830232987156971,-0.6615108544070619,0.20818311307342482,1.1280175019812448,-0.20842815081901445,1.7794399334259783,-0.9107661242490686,-0.7127385929274095,-0.5940395670225865,-0.362991516188547,-1.2565450855906746,-1.5403224063316086,1.48912510136629,1.243755769907242,0.24881952096161508,-0.4263582103336122
1958-06-30,-0.674582417753004,-0.3079900757214229,0.5457800638574892,-0.49172124431757513,-1.0132876403760682,-0.18380259958207135,1.015115321948522,-1.0135449952710294,0.805297039215713,1.0377829173131023,0.2683425731741001,0.5388626869091061,-1.3379715000577808,-1.0377561061089633,-0.3945652055484512,-1.4526249524318227,1.200964839667335,-0.6617253960406952,0.29986376304231005,0.8839096107768728,-0.8292801809836928,1.7663303050646617,-1.4555554197362888,-0.8067603128036905,-0.7879895649912115,-0.1696305155013053,-1.441599544068397,-1.444320853790712,1.1933499219389045,1.2115908967067304,0.3489192710338586,-0.20689219039099035
1958-07-31,-0.7105632618180013,-0.22462707613724125,1.0354976986510445,-0.272623468390395,-1.375699820618828,-0.16194150734760512,0.6350343558620726,-0.6723040912695784,0.9443957061430147,1.102104997601944,0.41366854474077797,0.4095320683816596,-1.254208710108173,-0.8666240261058903,-1.0243080968906755,-1.3899492976563244,1.4198422506957862,-0.6585211998230216,0.38297308223338067,0.6323692552163181,-1.4500686938689236,1.373388610572347,-1.7754453579596465,-0.9534359944269927,-0.9406497195670889,-0.04896010108349599,-1.5096563971934716,-1.2733783876618878,0.8879792820501683,1.187207240185239,0.45285717924988556,-0.001327857644853358
1958-08-31,-0.5175617873237601,-0.035168376690297674,1.3715621665916824,-0.17137410260969346,-1.8277885969980077,-0.14430945202431938,0.006554084954208402,-0.4339852926038577,1.1488043798399281,0.9901488657023331,0.40555292202440224,0.4225995484565522,-0.9678115168695646,-0.6061849258695576,-1.6139407235341012,-1.254519770462514,1.6908442486497859,-0.5969529349307034,0.45761428047825015,0.5265010848765921,-1.679133727488829,0.8497961903399226,-1.901422685533607,-0.9657500026874039,-1.0191653681069224,0.00995701957162349,-1.4602232547346,-1.1011185980257816,0.5921025593788944,1.1272778415317664,0.43172681130259905,0.18405460299666343
1958-09-30,-0.17625859912902694,0.12264626408980685,1.500973179316157,-0.15723730926947735,-2.2693111306672935,-0.1547112914658708,-0.5217154569963172,-0.21164569085606566,1.3223332331295559,0.7685275149541819,0.31379243532996065,0.4825408773942753,-0.6709484217297262,-0.42284259990564177,-1.9023028597646972,-1.1359295205656739,1.9748447941366538,-0.5279473425667053,0.5607467165651818,0.5140158886890294,-1.8548881831374529,0.4279977588750046,-1.7788187506108049,-1.0325819085097994,-0.9661937150705935,0.1397323652600242,-1.4890730510565595,-0.8774775378567032,0.39618876685209237,1.076733394129813,0.40366048120501385,0.27620091675623043
1958-10-31,0.01455687984774122,0.2026861764157384,1.3971923690681425,-0.21097670937893798,-2.6465987125955968,-0.13283219324791717,-0.8027286482828233,-0.06696333486104382,1.455397501845713,0.5276784197964965,0.22136597543815634,0.48485339180192066,-0.4282321370537834,-0.37000226303461786,-1.8758369690310437,-0.99891551888522,2.254207064398032,-0.4039967403273464,0.5611435947885531,0.4873980337971186,-1.9555408582289604,-0.0668245584883857,-1.7368270561644297,-1.072390877205809,-0.8879474660929516,0.2589997003723111,-1.455935957473135,-0.6565229507343073,0.37287893245870396,1.0628865324165087,0.39585624330658503,0.29397763847977415
1958-11-30,0.2749317233530461,0.3565495056797333,1.2545155693991221,-0.27367701383270243,-2.844544998493697,-0.06835615035720248,-1.0895316051970383,0.015434902372882678,1.4942577412920286,0.3422565115520616,0.1721394334855084,0.49098216986317444,-0.27210522748778887,-0.4133659619467801,-1.762248040230835,-0.8089140410232674,2.408294334123405,-0.2743936023165627,0.6022088327330953,0.4984148427905289,-1.8736740041732811,-0.39374673435579766,-1.690846351196026,-1.0728896811384556,-0.7990539089693477,0.3383398594206447,-1.3339663674761204,-0.48439932221894655,0.34190709618481485,1.0287521696942215,0.3741666378993879,0.2929192943934549
1958-12-31,0.49885036936058846,0.6370597360067942,1.1178977066292084,-0.27555936163843436,-2.9344615050081635,0.016268114214218733,-1.3083990717964307,-0.012798665127632183,1.5581745278275325,0.18865587889153762,0.13811522777435473,0.4636178229758027,-0.034207412681036414,-0.48337307072518154,-1.3967297965377283,-0.6336847327838753,2.5593986677910276,-0.1534047080092222,0.6172615070455971,0.5672863181807128,-1.6376573989276118,-0.6612276273749449,-1.4631553841730516,-0.9747400634971322,-0.669120924546764,0.2517942044049252,-1.1268236063671402,-0.36096106827494456,0.26136372867512747,1.0652048908461589,0.3621593198608267,0.2632663055492283
1959-01-31,0.4015263905539615,0.9120018076839068,0.9024047970262018,-0.2797013723401907,-2.8042081309780698,-0.050666827277654466,-1.505117242483705,0.019491742933948644,1.5468630272918482,0.069219469364035,0.11681436295821407,0.3307147900726849,0.19101512256809608,-0.44521472811398854,-0.8852860997842205,-0.38565072160958747,2.5183563242188454,-0.08020272084557713,0.6200141906318312,0.6492980002796462,-1.4943970349107925,-0.7063436838367521,-1.1101788090645035,-0.8815687819291305,-0.5125228945940332,0.2376577284944356,-0.9853768164334221,-0.14252475516772203,0.14631333428959567,1.118131587393796,0.3582924754246795,0.20315215211216797
1959-02-28,0.3417810320411941,1.0354527935582833,0.5460101851408049,-0.26972762271608763,-2.627963543021949,-0.14217235476306864,-1.6690159496733104,-0.036602895368050815,1.355419156053078,0.11145772659966108,0.13713802138659448,0.23667854779000694,0.42208825686583873,-0.36189116780245,-0.4558534926731946,-0.1653937907099006,2.582848744366863,-0.08663755522199862,0.5695343557492346,0.6633140164814655,-1.141048254598865,-0.5075879875301671,-0.9356535599838577,-0.7107765252345133,-0.4714591670847938,0.1350847237945198,-0.8522909677106725,0.06383939047630416,0.033284778715705295,1.189142460581295,0.3842155358733423,0.21576322747008453
1959-03-31,0.2885462003431674,0.980088118400842,0.22005154489094572,-0.18181404839230533,-2.3656741118600615,-0.1996584194991043,-1.6985857832588276,0.015289973459502249,0.9938636970782606,0.30625994029906534,0.15159837645680582,0.29301647597972424,0.611073739730864,-0.3015508031112775,0.23172056461755128,-0.04987955722572467,2.3169152507554553,-0.07193603962323522,0.6345033183457444,0.6229608902178018,-0.5995374138865638,-0.30616450229679837,-0.785887121532634,-0.5805782731321535,-0.49951846266312827,0.15157860167614348,-0.6604950149918687,0.22921574075568818,-0.05676115599147926,1.0974084186864954,0.4471699908155441,0.27420096145891865
1959-04-30,0.01932020408064602,0.7791619747046679,-0.0496039699437834,-0.035202734579086584,-2.081841265068451,-0.24840542230204168,-1.7144049234785363,0.10240702758930349,0.6761640800169041,0.6932417871813575,0.12708611697842112,0.2094343171981464,0.9363766528569534,-0.2986200159202076,0.6023838358497582,0.2084905057601711,1.8007153034631818,0.06518209526966942,0.7664620146646587,0.6321432129315855,-0.03002500440844998,-0.622730654008808,-0.5745823215342534,-0.48914950454805906,-0.4910518676098438,0.3445686790362291,-0.3885202272473167,0.3924658102810073,-0.0915859942417945,0.9307414308928645,0.532837357017446,0.36127291816841905
1959-05-31,-0.23189624552500382,0.38455196031934874,-0.31360159522865305,0.06266105988343952,-1.7989988654495062,-0.27265765377875345,-1.653571140312031,0.3154550692850569,0.29631011038441124,1.1220562327331298,0.0634892772776421,0.2415750321396022,1.21637179371626,-0.28483500786514193,0.6829224407046068,0.46326700525545816,1.208623109299799,0.2634408197864917,0.8771263110824397,0.6727816395775487,0.36892345166452206,-0.871083278423025,-0.5159054208217307,-0.4670213864158724,-0.5962471455716492,0.4753321644681736,-0.29385374019388705,0.6581999737360741,-0.06828635143221364,0.6771287492517827,0.6573162428966843,0.42984405507471335
1959-06-30,-0.20875507057172663,-0.1337090532829224,-0.3894511786630752,0.2876109204793167,-1.5356435309473726,-0.12535550837110696,-1.3493725420421463,0.45491551590799506,0.05777773854372892,1.5868331174238237,0.018741704679596433,0.3094533631735685,1.4210551110520948,-0.290524486763277,0.714924795171846,0.5664140200229184,0.7214662036623787,0.48312635219770966,0.9073098743597533,0.651653014822072,0.9121530795101468,-1.0500939663404605,-0.4145387339531646,-0.43625571851632217,-0.7664154401352455,0.45763581374585804,-0.24479085968059758,0.8361026759783041,-0.07695327397082884,0.4080796050166618,0.8704435542064911,0.48991315224383364
1959-07-31,-0.21006183028879033,-0.5621212780600559,-0.2192341985229757,0.620801344248993,-1.3131708238904318,0.08496710540069578,-0.9751648256207879,0.6898288003997749,-0.0850426419287129,1.979203593190743,-0.14595260560221704,0.28959445455905586,1.5326634936537737,-0.2899977218674682,0.699396136802573,0.7629818764362922,0.16834296013639793,0.7424406151245371,0.9621265936783354,0.6276232592714739,1.3037134730789466,-1.2903024435560262,-0.17814467813606563,-0.4265225828371548,-0.842845236439489,0.570465403592024,-0.25574013869625517,0.9546118031221671,-0.05696619742853556,0.09005085493621245,1.0320530698977666,0.48457865483812435
1959-08-31,-0.27890427131977824,-0.8272012024373521,-0.042754956081157106,0.9433985282774112,-1.2172666608494693,0.32435895798785985,-0.7827741093021922,0.7880882868114907,-0.05783251886316194,2.2625686975723744,-0.2726614482392888,0.04242400927690832,1.703595626713014,-0.2254598499675208,0.41922843245559965,0.9923657089803655,-0.002679170313719872,0.9506580344205746,0.9813367402158752,0.61834866815723,1.4593372606321593,-1.4011196383121194,0.1192206115341636,-0.34676852410091097,-0.9414411254983431,0.5877421769761652,-0.22608854761626712,1.0317058057092903,-0.04454409255591644,-0.08440200554003613,1.0988693919145258,0.3958473232045057
1959-09-30,-0.3062816141384117,-1.0463719961778644,0.002542578964967333,1.2484391016610235,-1.201949344892568,0.5755693695261348,-0.7415455347731154,0.8376598533840744,-0.09181750700686422,2.4425935633789395,-0.5262143879882385,-0.006638432568264742,1.6916362004268355,-0.028710283636148522,0.28122496327522145,1.1315936620498042,0.09933077038462888,1.0408108889909768,0.9429783266683418,0.5687044532803935,1.4698403021475392,-1.092519479163861,0.30009077237622844,-0.1811910919254431,-1.0382314576083815,0.40618376986276017,-0.2959488930452145,1.1393083799668586,-0.0648805903338217,-0.1886718197875831,1.1372821704418477,0.27561771101962806
1959-10-31,-0.3775867409575385,-1.2517328095368025,0.027659667554957565,1.5411007452591234,-1.2677637239324873,0.7523965894363759,-0.7576208049133591,0.8732836460400494,-0.1821294946955265,2.5688013603695876,-0.6906505266552389,-0.1072446839415865,1.6823612265500805,0.22593347737755137,0.22066337783017545,1.3514141693222559,0.12492250130422365,1.0613170697022765,0.9266445635368905,0.4653689919760301,1.4792645050593687,-0.8498933557361318,0.43864801843516626,0.0660231689043093,-1.0313822517289084,0.3377426351633111,-0.327343351743617,1.172099134571047,-0.1611466128582939,-0.3397538702057855,1.1564173884520585,0.17001403386069816
1959-11-30,-0.44307710071629186,-1.3504576784377778,0.03794440817248803,1.7341335807260856,-1.372740873624983,0.8455533209724612,-0.7969784897341681,0.8860986139788849,-0.4636028339131366,2.6469358462803196,-0.7495187854534066,-0.19687996319703907,1.64801167481869,0.38090161782442444,0.15752284656543522,1.6079779519309605,0.20799996519301825,1.1934531291477686,0.954413753967529,0.35656665992479053,1.4782780825976725,-0.4508087485781781,0.43325405479992,0.33909572483690986,-0.9130733404998531,0.41002288688477384,-0.1965805251750857,1.1694870554898942,-0.1948100972673984,-0.5337528924515359,1.1174095090131717,0.13784885549712173
1959-12-31,-0.5645685271435796,-1.6466477768623258,0.04673542752515747,1.8167803145119124,-1.399785397911983,0.8902043022019007,-0.9071452376742652,0.8671874544009066,-0.9655461474933701,2.677302492114649,-0.6430835941966772,-0.20073104241680897,1.737026255768068,0.4804473118879582,0.11182542271537288,1.6565191290192225,0.2184586668297503,1.382134124134108,1.0383573526308094,0.19134320324819737,1.396690620384578,-0.09954345927468182,0.44129136814944503,0.6686130505876869,-0.8506299832804929,0.4591036154681501,0.1001371947828665,1.165152467559448,-0.12564224293523243,-0.6714274631767776,1.018826219400066,0.16735076535565285
1960-01-31,-0.5340018016331197,-1.944154743570925,0.03384387397286542,1.831895724485129,-1.2947003945893294,0.9486199101241002,-0.7180665885840913,1.0306525343679336,-1.3763543922055759,2.534800388451212,-0.4776657762299758,-0.1550385048965182,1.6952705279564309,0.484787803304755,0.02777827817739142,1.72925563200139,0.09828953577638168,1.5384340358220945,1.0169286279704965,-0.036196888461807,1.1820196529492717,0.11281649860800284,0.39859442113408033,0.931326840443574,-0.7329012263823121,0.49159418003892524,0.20236400428535173,1.2310025769057649,-0.07555361195749052,-0.8514465759539314,0.8943896850985312,0.16861509879182357
1960-02-29,-0.595283906451918,-2.0900865314658934,0.0020014323046463117,1.7388065917947262,-1.1229675416263287,0.9168440205996884,-0.42260017646902115,1.246384340797007,-1.7210183298461812,2.17050978362154,-0.15665025435359206,-0.07050432511594325,1.6546431663320627,0.7122403263331788,0.06110379724570902,1.7979996289537001,-0.09382537004821899,1.6877157780964,0.8608700501010793,-0.25273438192157976,1.184872921666214,0.0884449782458388,0.34943740721557215,1.1485998840109957,-0.6432300988311843,0.4891185444053506,0.32748760572457475,1.2903588844277352,-0.1552887704630451,-0.9310137044476582,0.7745702817487935,0.15036316323429655
1960-03-31,-0.5062368175765972,-2.1805384854211303,0.02986101234877046,1.4765587238036748,-0.8593888976552726,0.8871644066265439,0.13594731732040105,1.370745208456362,-1.492413927464577,1.6736850162197547,0.068492861719009,0.07115794738089759,1.5598756137205296,0.8657305348764961,0.18229785962109663,1.6300993320323764,-0.14514936956128216,1.8369817939198307,0.6342229099759692,-0.5091976144444289,1.1882720569275822,0.04127731791888376,0.30541685880837055,1.2755944169661833,-0.6691281327820553,0.32099349650823034,0.25695523163348916,1.4046074405857776,-0.34118701436767007,-0.9956609280798107,0.6378948063064791,0.1507281813561002
1960-04-30,-0.3477542340880808,-2.210881249853691,0.01697065953704502,1.0188678472422472,-0.543138789678727,0.9914407806494273,0.7460388061261534,1.469541357085711,-1.2211913646077308,1.0791941717527334,0.2315905591791141,0.27802857052756225,1.4541894888375126,1.172028166421699,0.41612508351086536,1.454925650283511,-0.2484071741132606,1.883621163660671,0.4509181652490348,-0.7768720481587248,1.2311942223583283,-0.15325224526353062,0.20391614349280782,1.4914625157344674,-0.7318515607039665,0.010802341488148454,0.19570525343818826,1.581449593752581,-0.5033561065199663,-1.0313273746525677,0.5116500382949712,0.07353945922634776
1960-05-31,-0.027607173158305624,-1.9301106138584398,-0.18757309708591388,0.49583469529873303,-0.25354340295391226,1.187863249010644,1.3939428575524515,1.520345931187903,-0.7405313779586914,0.5225155212574815,0.3306075965433692,0.4178913880396998,1.1340531947017876,1.5072232295719992,0.6680239180008243,1.4003224673110648,-0.39194008510906414,1.7413942030474483,0.26395151931393696,-0.9566715400712378,1.3951258790338794,-0.5489608164385865,0.031539031501159324,1.5189202061397602,-0.7999297668582404,-0.27300924106902885,0.2785388665867374,1.7982689346577316,-0.7585151166503198,-1.1477322862766042,0.4453871541883777,-0.014656269903950508
1960-06-30,0.29859575029924995,-1.5804059688442817,-0.45897488895134736,-0.053432443855743465,-0.0020540606428904626,1.304619664956964,1.676473274352951,1.3590632300040382,-0.30646420738006447,0.312484763635228,0.35483293342108013,0.5894900888345921,0.6132413531987331,1.92682596367853,0.8660417747215033,1.1871737687180215,-0.3687423168082105,1.57565587742903,0.1263027903771827,-1.021857817446479,1.715355412635928,-0.7931517551025984,-0.06706687471808882,1.5511467623417614,-0.8377104713040167,-0.539969529591287,0.4074529681529825,2.0358139769524928,-1.008486019190161,-1.2931810896754696,0.4318321562563926,-0.08005682582658832
1960-07-31,0.8958127597962802,-1.2900914827764527,-0.7181607465389611,-0.6008418519456065,0.23897372589344054,1.4393000897816284,1.8784510360491384,1.1606773452884778,0.0779126287697887,0.23227579674355284,0.44161455369815855,0.7626102654188965,0.1244031118749109,2.142125431593703,0.9036430756951572,0.909037997952764,-0.34039037455631477,1.3532875650558518,0.026185169930805212,-1.0142548807041856,1.7676728821160974,-0.9713589117094297,-0.24854943576190275,1.6138704743702772,-0.834280298795705,-0.7448827530757477,0.5504066531252643,2.138317340795427,-1.1254112027267407,-1.5021282114712462,0.4021528856002628,-0.15931140205625685
1960-08-31,1.4320734314137606,-0.9890883510255483,-0.9516311439052308,-0.9316032267694148,0.4057930907548482,1.7096721846421699,1.8699494252071451,1.0098230389135314,0.04836942279620943,0.2496129004514472,0.5234083942497961,0.8340879555001295,-0.3935440237754473,2.207451433507393,0.8314517310133189,0.8966277378218314,-0.3621278665815002,1.0788072506005428,-0.05441678195847797,-0.9520226195088276,1.8481490420533442,-1.0725077405072012,-0.5296908066916368,1.6524186464467658,-0.8546062189555595,-0.6426328856489458,0.8006516525521378,2.186860382288914,-1.1433704603393955,-1.5861607060819176,0.39276919295273327,-0.2622026887601297
1960-09-30,1.8172873181034228,-0.7568627022270539,-1.125209802549633,-1.1408741968927354,0.48996076070311506,1.9708920276327446,1.7245203490392846,0.8840802600593641,0.10745277518608426,0.39614204309203777,0.5510844652575951,0.8327602447752553,-0.9442881206721919,2.072661642956466,0.625321211858718,0.8188283823420668,-0.3420771242638281,0.7655711841271419,-0.09528991124453302,-0.8016831837610526,1.791137991251187,-1.2637094711862638,-0.7483438999446528,1.46903163007769,-0.7807251777942822,-0.4613684365069184,0.9223660008938208,2.2107945391499353,-1.171602885544833,-1.657893849855852,0.42978241129847833,-0.2751864219171435
1960-10-31,2.0242794486679174,-0.5790795046792722,-1.1835782043216572,-1.2877390981716856,0.5006708318331562,2.178897555634724,1.5557686970193194,0.8244694181657548,0.22707389582111492,0.5238794522751523,0.6115075854286697,0.8967320475057692,-1.4496032579589364,1.9840850673042985,0.42071294457156133,0.7290273771133411,-0.3799645655364083,0.5420965640771466,-0.16281083610244085,-0.6569412179218891,1.7126705169075012,-1.392279076689979,-0.8530580354205899,1.3904970426557863,-0.6664933535918871,-0.28523014774618805,0.9298852326402535,2.2946772807987292,-1.2505764697212258,-1.654067039246481,0.5100522072087691,-0.30081545862072806
1960-11-30,2.0493213861152197,-0.36959076870038376,-1.1675167008381728,-1.2718358732778063,0.43245409156592246,2.41391063734276,1.5480449015200068,0.7901216212744882,0.4061424827174067,0.44392629853912824,0.6106902756695103,0.9803784003572803,-1.7874777129699781,1.8785845158318821,0.27647344963239756,0.614439563615916,-0.5465243251610971,0.3253217330476201,-0.2741558022393876,-0.6141552735424903,1.6186981403491776,-1.3787438450354432,-0.9167441690188867,1.1437813448135774,-0.5273266314162874,-0.10466006707259681,0.9266752683230862,2.319492951351498,-1.3093922156414484,-1.506263922723517,0.6227983498403549,-0.25588565443246414
1960-12-31,1.7502958951617262,-0.11578466264807323,-1.084686016914143,-1.0893260197253163,0.296631684179766,2.6489478849760024,1.4152645453478456,0.7385888386449474,0.5498338810137242,0.41880368515038013,0.4742506914921556,0.9778776982622929,-2.2276561808488626,1.7284550362738191,0.291509893548033,0.4239576813423332,-0.6221419475273656,0.12819662096368262,-0.3907841288041732,-0.6838479842495124,1.5305598020294424,-1.223133556695758,-0.9247475572687825,0.7770798646561166,-0.4432614096006475,-0.030773470062330166,0.7791594262584387,2.533318632183232,-1.2598425160284914,-1.284510277060811,0.7988483153268747,-0.16039428059417687
1961-01-31,1.191365218967172,0.26541705492984785,-0.958641480491583,-1.0751264579713216,0.18949621618033105,2.8175188876156096,1.2729975467269414,0.7964475948977696,0.6006910120274503,0.5012805993782897,0.3872074864121437,0.9548536888910572,-2.5107137306746887,1.6322730812401498,0.40749031984944956,0.13761355230812847,-0.5580096500690253,-0.012955163926495048,-0.5169708325522844,-0.7553144551667941,1.2682976772143202,-1.0816641199111539,-0.8207573358670156,0.45501049287558215,-0.38141919328820206,-0.014716292577878211,0.7449211231926607,2.691842638725164,-1.0789511434791526,-1.0320466663359424,0.9343608976288776,-0.058976323500431825
1961-02-28,0.7819312926678548,0.656001856530107,-0.7526400299854158,-0.9050426105146778,0.12767897466633418,2.89209391803439,1.2798706978508851,0.7791169350376561,0.7015735234958711,0.5884272322842833,0.2573985299812818,0.8439752305499032,-2.45166959440783,1.3285530654074753,0.48237423376330124,-0.3302771578206395,-0.3739613102526591,-0.13717405449662928,-0.7726989809858201,-0.7981017058845883,1.0940867392136266,-1.0543394462841391,-0.7344259051114304,0.1451142366996964,-0.31322942698528816,-0.01793674225238231,0.7301600200635862,2.782588089317834,-0.9472913203416304,-0.7196028652658661,1.0523674898287307,0.01747313911678562
1961-03-31,0.40922123678680716,1.0061873863670698,-0.472756211922114,-0.6568755695950654,0.08256677695540117,2.798020642535341,1.239262689209993,0.6901643245586615,0.7378196899910904,0.2846808298725183,0.15093561494670818,0.4727362485959508,-2.1449699568466642,0.7967820364321127,0.6945144222956741,-0.8523449835947927,-0.2525078073236833,-0.357595175493176,-1.0255171855558058,-0.8030367968368178,0.6827877654172838,-1.0570833041534016,-0.5853085229135627,-0.19539487663910324,-0.25145194892435657,0.07435507025136928,0.4468181388411127,2.6460947637585432,-0.7479363773647013,-0.4199563487506012,1.2307893260805358,0.09219879367719991
1961-04-30,0.03934262885566046,1.3029752676138888,-0.12721790091093477,-0.4772787410638393,0.07430845914758952,2.493843601030468,0.9004469170729007,0.6743447567077921,0.6908617401222722,-0.08023726958013283,0.062056789141214846,0.08008029442450763,-1.6954062265380998,0.08368240842602903,0.9203591656684746,-1.2921063939098032,-0.02052726878322315,-0.6156641360911127,-1.1630414073941056,-0.7205172008773619,0.5054172009442177,-1.1548615248591843,-0.3166063948834767,-0.4451989101528994,-0.16760512978140632,0.005016795664638693,0.2657990832432492,2.426905465623532,-0.499135139819436,-0.110700358143667,1.4283401142936714,0.15852409786460897
1961-05-31,-0.14095568393171637,1.4658287757400756,0.26874951266352537,-0.3669432907499917,0.03746618942502525,1.9968054180756183,0.776461037852228,0.6633460759125334,0.6941418254917238,-0.41361398313682063,0.08405376942847005,-0.27907579863041126,-1.061934592610747,-0.5906077110739207,0.9721434434980385,-1.6670383579979653,0.2343786014189228,-0.8955553124911441,-1.12763141292147,-0.5800433376040111,0.41120890306223146,-1.315429977979328,0.04733540757402017,-0.654453757449252,-0.014294878173416362,-0.1295896421329128,0.31359092493112906,2.0678998980414147,-0.3507703248040325,0.14682639782670207,1.6484828248929684,0.18961634848947181
1961-06-30,-0.08775303653548185,1.4964110443686591,0.5622921549188549,-0.10905249527543842,-0.056112660358303174,1.3971065941091472,0.7809675485104286,0.4992008738045222,0.7216946440358424,-0.867594185121036,0.01823370917731777,-0.6629576695747186,-0.47481609908305755,-1.0713313935067144,0.9895407561046721,-2.0649641994062335,0.36498438402868616,-1.175183632497989,-0.9871996809024683,-0.4038117287483313,0.40721615523119026,-1.3397067422907132,0.43825856041208766,-0.9533850869755841,0.19121930348226904,-0.2694270879722375,0.24726131470403118,1.6316726003124444,-0.31889591917722215,0.3658055826789843,1.9570021636958144,0.2214888916501861
